title_id;release_id;year;title;subtitle;distributor;genres;runtime;release_date;earliest_release_date;release_worldwide_gross;release_domestic_gross;release_foreign_gross;release_domestic_opening;title_worldwide_gross;title_domestic_gross;title_foreign_gross;n_theaters_opening;n_theaters_widest;days_in_release;summary;mpaa;country;language;budget;director;writer;cast;production;link_tomato;rating_imdb;rating_count_imdb;rating_metacritic;rating_count_metacritic;rating_tomatometer;rating_count_tomatometer;rating_audience_score;rating_count_audience_score;;
tt8099132;rl2198439425;2018;Black Mother;;Grasshopper Film;documentary;77;2019,03,9;2018,11,2;25919;18762;7157;;25919;18762;7157;;4;253;from red light districts to lush rainforests black mother is a loving and lyrical ode to jamaica and its people a visual poem that is at once deeply felt love letter and ecstatic streetcorner prayer;;USA;English;;Khalik Allah;N/A;N/A;Grasshopper Film;https://www.rottentomatoes.com/m/black_mother;67;143;86;9;;27;;;;
tt4673790;rl4127360513;2018;Vazante;;Music Box Films;adventure,drama;116;2018,01,12;2018,01,12;25091;23884;1207;3489;25091;23884;1207;1;6;354;brazil 1821 a rich cattle herder finds out that his wife dies in labor forced to live in the property with numerous african slaves he marries his wifes niece but he returns to droving leaving his wife behind alone with the slaves;14;Brazil;Portuguese;;Daniela Thomas;Daniela Thomas, Beto Amaral;Adriano Carvalho, Luana Nastas, Sandra Corveloni, Juliana Carneiro da Cunha;Music Box Films;https://www.rottentomatoes.com/m/vazante;61;440;68;12;88;32;62;122;;
tt6849128;rl3993404929;2018;An Elephant's Journey;;Fathom Events;adventure;87;2018,04,16;2018,04,16;24844;24844;;;24844;24844;;;586;260;a lost orphan boy and a giant elephant team up to take down an elephant poaching syndicate;PG;Canada;English;15000000;Richard Boddington;Richard Boddington;Elizabeth Hurley, Sam Ashe Arnold, Tertius Meintjes, Hlomla Dandala;N/A;https://www.rottentomatoes.com/m/phoenix_wilder_and_the_great_elephant_adventure;52;348;;;;;;;;
tt8726098;rl3054011905;2018;Too Late to Die Young;;KimStim;drama;110;2019,05,31;2018,10,25;24487;16591;7896;6196;24487;16591;7896;1;4;170;democracy comes back to chile during the summer of 1990 in an isolated community sofia 16 lucas 16 and clara 10 face their first loves and fears while preparing for new years eve they may live far from the dangers of the city but not from those of nature;;Chile;Spanish;;Dominga Sotomayor Castillo;Dominga Sotomayor Castillo;Demian Hernández, Antar Machado, Magdalena Tótoro, Matías Oviedo;Kimstim;https://www.rottentomatoes.com/m/too_late_to_die_young;67;595;80;15;98;54;38;8;;
tt8520614;rl117868033;2018;Under the Wire;;Abramorama;documentary;95;2018,11,16;2018,09,7;23897;3429;20468;2271;23897;3429;20468;2;2;365;on 13 february 2012 two journalists entered warravaged syria one of them was celebrated sunday times war correspondent ;R;UK;English;;Chris Martin;Chris Martin (Chris Martin);Ziad Abaza, Janine Birkett, Julian Lewis Jones, Karine Myriam Lapouble;Abramorama;https://www.rottentomatoes.com/m/under_the_wire;79;417;75;11;86;29;100;43;;
tt2984576;rl3104146945;2018;Death House;;Hannover House;action,crime,horror,scifi,thriller;95;2018,03,2;2018,03,2;23833;23833;;10140;23833;23833;;1;7;305;two guards fighting through a power breakdown inside the secret death house prison must fight to survive ruthless inmates and even supernatural horrors;R;USA;English;;B. Harrison Smith;B. Harrison Smith (screenplay), Gunnar Hansen (original story);Bill Moseley, Tony Todd, Nicole Cinaglia, Adrienne Barbeau;Hannover House;https://www.rottentomatoes.com/m/death_house_2017;30;1133;;;40;5;42;206;;
tt6390580;rl1174898177;2018;Letter from Masanjia;;Ammo Content;documentary;75;2018,09,14;2018,09,14;23481;23481;;8295;23481;23481;;2;2;428;when a desperate sos letter penned by a political prisoner turns up in halloween decorations sold in oregon it sparks a nailbiting chain of events that exposes appalling human rights violations and leads to sweeping labor reform in china;;Canada;English;;Leon Lee;Caylan Ford, Leon Lee;Anonymous, Julie Keith, Fu Ning, Yi Sun;Flying Cloud Productions;https://www.rottentomatoes.com/m/letter_from_masanjia;81;170;;;100;7;87;31;;
tt6246092;rl1527023105;2018;The Judge;;Idle Wild Films;documentary;76;2018,04,13;2018,04,13;23127;22257;870;;23127;22257;870;;3;263;a verite legal drama about judge kholoud alfaqih the first woman appointed to a sharia court in the middle east whose career provides rare insights into both islamic law and gendered justice;;USA;English;;Erika Cohn;N/A;N/A;Idle Wild Films;https://www.rottentomatoes.com/m/the_judge_2017;73;90;66;8;;27;;;;
tt7220754;rl2114422273;2018;Heavy Trip;;Music Box Films;comedy,music;92;2018,10,5;2018,10,5;22460;10153;12307;5419;22460;10153;12307;16;19;407;turo 25 is trying to overcome his fears by leading the most unknown heavy metal band in finland impaled rektum to the hottest metal festival of norway the journey includes heavy metal grave robbing viking heaven and an armed conflict between finland and norway;;Finland;Finnish;3000000;Juuso Laatio, Jukka Vidgren;Juuso Laatio, Aleksi Puranen, Jari Olavi Rantala, Jukka Vidgren;Johannes Holopainen, Samuli Jaskio, Antti Heikkinen, Max Ovaska;Music Box Films;https://www.rottentomatoes.com/m/heavy_trip_2018;71;5059;72;9;93;28;83;266;;
tt0083590;rl1678214657;2018;The Atomic Cafe;;Kino Lorber;documentary,history;86;2018,08,1;2018,08,1;22293;22293;;4098;22293;22293;;1;5;153;disturbing collection of 1940s and 1950s united states governmentissued propaganda films designed to reassure americans that the atomic bomb was not a threat to their safety;Not,Rated;USA;English;300000;Jayne Loader, Kevin Rafferty, Pierce Rafferty;N/A;Paul Tibbets, Harry S. Truman, W.H.P. Blandy, Brien McMahon;Docurama;http://www.rottentomatoes.com/m/atomic_cafe/;76;3735;;;96;26;86;2515;;
tt4489180;rl1795655169;2018;Winning Formula;;Indican Pictures;comedy,crime,mystery;93;2018,07,27;2018,07,27;22189;22189;;4505;22189;22189;;5;5;158;while backpacking around america two aussie girls find themselves deep in turtle racing debt they devise crafty schemes to earn money any way they can while unwittingly becoming tangled in a dark mystery surrounding their familys past;Not,Rated;USA;English;;Tyler Farr;Claudia Pickering, Anna Bennett (based on a screenplay by), Claudia Pickering (based on a screenplay by);Claudia Pickering, Prudence Vindin, Peter J. Walters, Don Woods;Indican Pictures;http://www.rottentomatoes.com/m/winning_formula/;81;12;;;;;;;;
tt5752360;rl2886043137;2018;The Female Brain;;IFC Films;comedy;98;2018,02,9;2018,02,9;21786;21786;;6886;21786;21786;;2;26;326;what makes a woman swipe right for mr wrong sofia vergara and whitney cummings star in this fresh witty look at the science behind our romantic missteps;Not,Rated;USA;English;;Whitney Cummings;Neal Brennan, Whitney Cummings, Louann Brizendine (based on the book by);Whitney Cummings, Toby Kebbell, Beanie Feldstein, Cecily Strong;IFC Films;https://www.rottentomatoes.com/m/the_female_brain;57;2315;41;9;37;19;51;147;;
tt5713994;rl3724838401;2018;Half the Picture;;Gravitas Ventures;documentary;94;2018,06,8;2018,06,8;21589;21589;;6581;21589;21589;;1;1;207;half the picture is a documentary about the dismal number of women directors working in hollywood using the current eeoc investigation into discriminatory hiring practices as a framework to talk to successful women directors about their career paths struggles inspiration and hopes for the future;TV-PG;USA;English;;Amy Adrion;N/A;Rosanna Arquette, Catherine Hardwicke, Karyn Kusama, Mary Harron;N/A;https://www.rottentomatoes.com/m/half_the_picture;66;181;76;5;100;21;64;43;;
tt6729000;rl134645249;2018;Tyrel;;Magnolia Pictures;comedy,drama;86;2018,12,7;2018,12,7;21456;21456;;6059;21456;21456;;5;5;345;tyler a sole black man attends an otherwise allwhite weekend of drunken bro debauchery on a birthday trip to a cabin in the catskills;Not,Rated;USA;English;;Sebastián Silva;Sebastián Silva;Christopher Abbott, Trust Arancio, Nicolas Arze, Max Born;Magnolia Pictures;https://www.rottentomatoes.com/m/tyrel;53;875;71;18;60;50;33;122;;
tt0068619;rl3657729537;2018;Ganja & Hess;;Kino Lorber;drama,fantasy,horror;110;2018,05,30;2018,05,30;21197;21197;;3406;21197;21197;;1;8;216;after being stabbed with an ancient germinfested knife a doctors assistant finds himself with an insatiable desire for blood;R;USA;French;;Bill Gunn;Bill Gunn;Duane Jones, Marlene Clark, Bill Gunn, Sam L. Waymon;Kelly/Jordan Enterprises;http://www.rottentomatoes.com/m/ganja_and_hess/;62;1177;;;86;7;51;583;;
tt6370614;rl2433058305;2018;Did You Wonder Who Fired the Gun?;;Grasshopper Film;documentary;90;2018,02,28;2018,02,28;20765;20765;;5725;20765;20765;;3;3;307;a documentary murder mystery about the filmmakers family set in lower alabama;;USA;English;;Travis Wilkerson;Travis Wilkerson (story);Travis Wilkerson;Grasshopper Film;https://www.rottentomatoes.com/m/did_you_wonder_who_fired_the_gun;66;336;78;11;85;26;50;65;;
tt5089534;rl1409648129;2018;Freak Show;;IFC Films;comedy,drama;91;2018,01,12;2018,01,12;20657;19696;961;4809;20657;19696;961;1;9;354;follows the story of teenager billy bloom who despite attending an ultra conservative high school makes the decision to run for homecoming queen;Unrated;USA;English;;Trudie Styler;Patrick J. Clifton (screenplay by), Beth Rigazio (screenplay by), James St. James (based on the book by);Alex Lawther, Ian Nelson, AnnaSophia Robb, Celia Weston;IFC Films;https://www.rottentomatoes.com/m/freak_show;63;2260;54;9;51;39;70;173;;
tt8111636;rl2449901057;2018;Ice Dragon: Legend of the Blue Daisies;;Fathom Events;adventure,animation,family,fantasy;70;2018,03,24;2018,03,24;20549;20549;;11984;20549;20549;;228;228;283;a young girl and an old man are the only ones in a village who believe the old stories about dragons and then a dragon arrives;;Canada;English;;Bruce W. Stacey;Bruce W. Stacey (story);Rheal Rees, Justin Dubé, Bill Bray, Mark Underdown;Fathom Events;https://www.rottentomatoes.com/m/ice_dragon_legend_of_the_blue_daisies;47;65;;;;;;;;
tt5198796;rl537363969;2018;Izzy Gets the F*ck Across Town;;Shout! Factory;comedy,drama,music,romance;86;2018,06,22;2018,06,22;20208;20208;;10559;20208;20208;;15;15;193;a woman at rock bottom must find her way across los angeles in order to crash her exboyfriends engagement party;;USA;English;;Christian Papierniak;Christian Papierniak;Mackenzie Davis, Dolly Wells, Alex Russell, LaKeith Stanfield;SHOUT! STUDIOS;https://www.rottentomatoes.com/m/izzy_gets_the_fck_across_town;54;1215;51;18;54;37;62;296;;
tt4039842;rl2315617793;2018;Apocalypsis;;Indican Pictures;fantasy,mystery,thriller;90;2018,03,2;2018,03,2;20052;20052;;3945;20052;20052;;1;2;305;set in a parallel universe entering a black hole a woman reading the book of revelation has visions of regeneration during anthropocene;Not,Rated;USA;English;;Eric Leiser;Eric Leiser;Maria Bruun, Chris O'Leary, Eros Galbiati, Azumi Tsutsui;Indican Pictures;https://www.rottentomatoes.com/m/apocalypsis;78;25;;;;;;;;
tt0076855;rl3959719425;2018;One Sings, the Other Doesn't;;Janus Films;drama,history;120;2018,06,1;2018,06,1;19919;19919;;6700;19919;19919;;1;2;214;the intertwined lives of two women in 1970s france set against the progress of the womens movement in which agnes varda was involved pomme and suzanne meet when pomme helps suzanne obtain an abortion after a third pregnancy which she cannot afford they lose contact but meet again ten years later pomme has become an unconventional singer suzanne a serious community worker  despite the contrast they remain friends and share in the various dramas of each others lives in the process affirming their different female identities;Not,Rated;Venezuela;French;;Agnès Varda;Agnès Varda;Thérèse Liotard, Valérie Mairesse, Robert Dadiès, Mona Mairesse;N/A;http://www.rottentomatoes.com/m/one-sings-the-other-doesnt/;72;934;;;86;14;83;52;;
tt8135494;rl1476888065;2018;Active Measures;;Super;documentary;109;2018,08,31;2018,08,31;19862;19862;;9509;19862;19862;;2;2;123;russian president vladimir putin attacks the 2016 american presidential election in collaboration with the trump campaign;PG-13;USA;English;;Jack Bryan;Jack Bryan, Marley Clements;Donald Trump, Vladimir Putin, Jeremy Bash, Nina Burleigh;Super LTD;https://www.rottentomatoes.com/m/active_measures;79;7151;68;9;80;15;85;596;;
tt3457508;rl3741615617;2018;Damascus Cover;;Vertical Entertainment;mystery,thriller;93;2018,07,20;2018,07,20;19532;19532;;;19532;19532;;;;;a spy navigates the precarious terrain of love and survival during an undercover mission in syria;R;UK;Arabic;;Daniel Zelik Berk;Daniel Zelik Berk, Samantha Newton;Jonathan Rhys Meyers, Olivia Thirlby, Jürgen Prochnow, Igal Naor;Vertical Entertainment;https://www.rottentomatoes.com/m/damascus_cover;51;1701;36;8;14;22;64;129;;
tt6680312;rl1493468673;2018;Who We Are Now;;FilmRise;drama;95;2018,05,25;2018,05,25;19128;19128;;5188;19128;19128;;1;3;221;an excon tries to get back custody of her son with the help of an idealistic young public defender and at the same time falls into a romantic fling with a traumatized former us soldier;Not,Rated;USA;English;;Matthew Newton;Matthew Newton;Julianne Nicholson, Zachary Quinto, Jess Weixler, Lea Thompson;FilmRise;https://www.rottentomatoes.com/m/who_we_are_now;64;748;83;7;95;21;67;133;;
tt6213952;rl1409582593;2018;Anything;;Paladin;drama,romance;94;2018,05,11;2018,05,11;19037;19037;;4110;19037;19037;;3;27;235;this is a story about the infinite possibility of love;R;USA;English;;Timothy McNeil;Timothy McNeil;John Carroll Lynch, Matt Bomer, Maura Tierney, Margot Bingham;Paladin;https://www.rottentomatoes.com/m/anything;59;511;60;10;65;23;83;59;;
tt5963314;rl1443268097;2018;Frank and Ava;;Hannover House;biography,drama,history;110;2018,12,7;2018,12,7;18829;18829;;3080;18829;18829;;1;3;345;before he was chairman of the board he was just a man desperate for a woman clinging to a dream the story of sinatra as never told before and ava gardner the woman who saved him by breaking him based on true stories;;USA;English;;Michael Oblowitz;Willard Manus, Rico Simonini (screenplay);Rico Simonini, Emily Elicia Low, Harry Dean Stanton, Lukas Haas;N/A;https://www.rottentomatoes.com/m/frank_and_ava;46;89;;;;;;;;
tt7689908;rl3037169153;2018;Crime + Punishment;;IFC Films;documentary;112;2018,08,24;2018,08,24;18644;18644;;8787;18644;18644;;3;3;130;a group of brave nypd officers risk it all to expose the truth about illegal quota practices in police departments;;USA;English;;Stephen Maing;N/A;Manuel 'Manny' Gomez, Sandy Gonzales, Rukia Lumumba;Hulu;https://www.rottentomatoes.com/m/crime_punishment;74;474;88;10;92;24;96;81;;
tt6020428;rl2584184321;2018;The Pagan King;;Vertical Entertainment;action,drama,history;114;2018,09,21;2018,05,11;18598;18598;;;18598;18598;;;;;on his deathbed the reigning king bestows power to an unexpected heir who must find strength within himself to unite his people against the violent crusades which threaten their freedom;TV-MA;UK;English;8000000;Aigars Grauba;Aigars Grauba, Max Kinnings;Edvin Endre, James Bloor, Dainis Grube, Gints Andzans;Vertical Entertainment;https://www.rottentomatoes.com/m/the_pagan_king_2018;63;1564;;;;;;;;
tt4444798;rl4177692161;2018;Desolation;;Parade Deck Films;thriller;90;2018,01,26;2018,01,26;18490;18490;;11320;18490;18490;;2;3;340;after being whisked away to los angeles by a handsome hollywood star katie is left alone in his apartment where strange and scary things begin to happen;TV-MA;USA;English;;David Moscow;Craig Walendziak, Matthew McCarty;Cailey Fleming, Dominik García-Lorido, Raymond J. Barry, Maria Volk;Desolated Productions;https://www.rottentomatoes.com/m/desolation;58;902;;;58;12;20;86;;
tt6296764;rl3892807169;2018;306 Hollywood;;El Tigre;documentary;94;2018,09,28;2018,09,28;18399;18399;;8150;18399;18399;;1;4;95;when two siblings undertake an archaeological excavation of their late grandmothers house they embark on a magicalrealist journey in search of what life remains in the objects we leave behind;;USA;English;;Elan Bogarin, Jonathan Bogarin;Elan Bogarin, Jonathan Bogarin, Nyneve Laura Minnear;Ruby Berube;El Tigre Productions;https://www.rottentomatoes.com/m/306_hollywood;68;98;66;12;77;31;57;19;;
tt0060908;rl453281281;2018;King of Hearts;;Cohen Media Group;comedy,drama,war;102;2018,02,23;2018,02,23;18130;17646;484;3443;18130;17646;484;1;4;312;during world war i a british private sent ahead to a french town to scout for enemy presence is mistaken for a king by the colorful patients of an insane asylum;Not,Rated;France;French;;Philippe de Broca;Daniel Boulanger (scenario and dialogue), Maurice Bessy (idea);Alan Bates, Pierre Brasseur, Jean-Claude Brialy, Geneviève Bujold;MGM Home Entertainment;http://www.rottentomatoes.com/m/king_of_hearts_1967/;75;3392;;;94;17;88;3915;;
tt0106364;rl17204737;2018;Batman: Mask of the Phantasm;                        (2018 Re-release)                    ;Fathom Events;action,adventure,animation,crime,drama,family,mystery,romance,scifi,thriller;76;2018,11,12;1993,12,25;17813;17813;;;5635204;5635204;;;761;53;batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin;PG;USA;English;6000000;Eric Radomski, Bruce Timm, Kevin Altieri, Boyd Kirkland, Frank Paur, Dan Riba;Bob Kane (character created by: Batman), Alan Burnett (story), Alan Burnett (screenplay), Paul Dini (screenplay), Martin Pasko (screenplay), Michael Reaves (screenplay);Kevin Conroy, Dana Delany, Hart Bochner, Stacy Keach;Warner Bros. Pictures;http://www.rottentomatoes.com/m/batman_mask_of_the_phantasm/;78;39615;;;84;31;88;71770;;
tt0062804;rl2265220609;2018;The Chronicle of Anna Magdalena Bach;;Grasshopper Film;biography,drama,history,music;94;2018,03,2;2018,03,2;17527;17527;;3453;17527;17527;;2;2;305;the life and music of johann sebastian bach as presented by his wife anna;;West Germany;German;;Danièle Huillet, Jean-Marie Straub;N/A;Gustav Leonhardt, Christiane Lang, Paolo Carlini, Ernst Castelli;N/A;http://www.rottentomatoes.com/m/chronik_der_anna_magdalena_bach_1968/;69;1210;;;100;7;65;581;;
tt3439694;rl2584118785;2018;Revival!;;TriCoast Worldwide;musical;;2018,12,7;2018,12,7;17252;17252;;;17252;17252;;;10;344;revival is hybrid of every film idiom broadway musical hollywood musical animation green screen technology and sound stage revival is the hippest experience of the gospel the world has yet seen;PG;USA;English;;Danny Green;Harry Lennix;Mali Music, Harry Lennix, Dawnn Lewis, Paula Newsome;N/A;http://www.rottentomatoes.com/m/revival_2015/;76;15;;;;;;;;
tt0037638;rl1946584577;2018;Detour;;Janus Films;crime,drama,filmnoir;68;2018,11,30;2018,11,30;16172;16172;;5127;16172;16172;;1;1;352;chance events trap hitchhiker al roberts in a tightening net of film noir trouble;Not,Rated;USA;English;30000;Edgar G. Ulmer;Martin Goldsmith (screenplay), Martin Goldsmith (original story);Tom Neal, Ann Savage, Claudia Drake, Edmund MacDonald;Film Chest;http://www.rottentomatoes.com/m/1005744-detour/;74;13304;;;100;26;78;5355;;
tt0047892;rl184911361;2018;Bob le Flambeur;;Rialto Pictures;crime,drama,thriller;98;2018,01,5;2018,01,5;15586;15586;;4623;15586;15586;;1;2;361;after losing big an aging gambler decides to assemble a team to rob a casino;PG;France;French;17500000;Jean-Pierre Melville;Jean-Pierre Melville (original story), Jean-Pierre Melville (adaptation), Auguste Le Breton (adaptation), Auguste Le Breton (dialogue);Isabelle Corey, Daniel Cauchy, Roger Duchesne, Guy Decomble;Lionsgate;http://www.rottentomatoes.com/m/bob_le_flambeur/;77;9666;80;9;97;31;90;5191;;
tt6280608;rl3104278017;2018;Postcards from London;;Strand Releasing;drama;90;2018,11,9;2018,11,9;15548;5312;10236;2686;15548;5312;10236;1;1;373;a stylish sexy film about a young mans journey into an unusual form of escort work set in an imaginary vision of londons soho;Not,Rated;UK;English;;Steve McLean;Steve McLean;Harris Dickinson, Jonah Hauer-King, Alessandro Cimadamore, Leonardo Salerni;Diablo Films;https://www.rottentomatoes.com/m/postcards_from_london;50;733;42;9;50;14;33;65;;
tt5226984;rl2802091521;2018;Tom of Finland;                        (2018 Re-release)                    ;GathrFilms;biography,drama;117;2018,02,23;2017,02,24;15483;3314;12169;1006;1792414;381610;1410804;1;1;312;awardwinning filmmaker dome karukoski brings to screen the life and work of artist touko valio laaksonen aka tom of finland one of the most influential and celebrated figures of twentieth century gay culture;Not,Rated;Finland;Finnish;5000000;Dome Karukoski;Aleksi Bardy (screenplay), Aleksi Bardy (story by), Dome Karukoski (story by), Mark Alton Brown (additional dialogue), Noam Andrews (Additional Storylines), Kauko Röyhkä (Additional Storylines), Mia Ylönen (Additional Storylines), Susanna Luoto (consultant);Pekka Strang, Seumas F. Sargent, Chris Myland, Alf Myreen;Kino Lorber;https://www.rottentomatoes.com/m/tom_of_finland;68;4664;56;13;84;62;69;800;;
tt7931968;rl336037377;2018;Narcissister Organ Player;;Film Movement;documentary;91;2018,11,7;2018,11,7;15334;15334;;1983;15334;15334;;1;4;375;against the backdrop of her provocative and inventive performance narcissister reflects on the personal impact of her mothers illness and death;;USA;English;;Narcissister;N/A;Narcissister;N/A;https://www.rottentomatoes.com/m/narcissister_organ_player;53;35;69;5;;7;;;;
tt7478112;rl1594263041;2018;People's Republic of Desire;;Tripod Media;documentary;95;2018,11,30;2018,11,30;15241;15241;;;15241;15241;;;5;351;as an entire generation has come of age on social media virtual relationships are slowly replacing reallife human connections and china has taken it to an extreme here live streaming has become the most popular online entertainment for hundreds of millions peoples republic of desire provides a verite journey into this digital universe where young performers earn as much as us150000 a month singing dancing or doing talk shows to live interactive audiences of tens of thousands their fans include chinas super rich who each night lavish virtual gifts on their favorite performers 40 of the money paid for these gifts go to the performers and the dirt poor many of them migrant workers in urban areas searching for a cheap way to be entertained to feel connected the film follows three young characters  a singer a comedian and a migrant worker  as they search for fame fortune and human connection in live streaming we also meet their families those managing the online talents and those with money who control the fate of these talents behind the scenes much like the wizard of oz the story culminates in the bizarre annual online idol competition in which the rich can buy unlimited amount of votes for their favorite performers there our characters realize that money alone pulls the strings in this virtual universe and human connection and personal happiness remain as illusive online asperhaps even more so than in our real and broken world;;China;Mandarin;;Hao Wu;N/A;N/A;Tripod Media;https://www.rottentomatoes.com/m/peoples_republic_of_desire;70;293;77;13;97;32;71;193;;
tt7407496;rl822511105;2018;Trust Machine: The Story of Blockchain;;SingularDTV;documentary;84;2018,10,26;2018,10,26;14905;14905;;7424;14905;14905;;1;1;386;trust machine is the first blockchainfunded blockchaindistributed and blockchainfocused documentary from entertainment tech company singulardtv and futurism studios the feature documentary explores the evolution of cryptocurrency blockchain and decentralization including the technologys role in addressing important realworld problems such as world hunger and income inequality;Not,Rated;USA;English;1200000;Alex Winter;Alex Winter;Austin Davis, Rosario Dawson, Tim Draper, Gramatik;SingularDTV;https://www.rottentomatoes.com/m/trust_machine_the_story_of_blockchain;75;56;62;4;90;10;92;50;;
tt6136430;rl1594459649;2018;Ferrante Fever;;Greenwich Entertainment;documentary;74;2019,03,8;2018,11,22;14518;11137;3381;3509;14518;11137;3381;1;3;254;hillary clinton roberto saviano jonathan franzen and others weighin on the elena ferrante craze and what makes her work  and her mysterious persona  so uniquely captivating;;Italy;Italian;150000;Giacomo Durzi;Laura Buffoni, Giacomo Durzi;Jonathan Franzen, Ann Goldstein, Roberto Saviano, Elizabeth Strout;Greenwich Entertainment;https://www.rottentomatoes.com/m/ferrante_fever;59;88;52;6;;14;;;;
tt6794466;rl2449966593;2018;The Public Image is Rotten;;Abramorama;documentary;105;2018,09,14;2018,06,1;14464;11293;3171;8052;14464;11293;3171;1;1;109;british rock icon john lydon and fellow bandmates recall the years they spent performing as public image ltd;;USA;English;;Tabbert Fiiller;N/A;John Lydon, Martin Atkins, Jah Wobble;Abramorama;https://www.rottentomatoes.com/m/the_public_image_is_rotten;81;47;66;7;63;16;83;19;;
tt7968976;rl755402241;2018;Weed the People;;Abramorama;documentary;97;2018,10,26;2018,10,26;13926;13926;;4279;13926;13926;;1;2;386;patients suffering from cancer and their families struggle against meanspirited legislation and the proclaimed goal of attorney general jeff sessions to roll back marijuana reforms in states such as california;;USA;English;;Abby Epstein;N/A;Mara Gordon, Tracy Ryan, Chico Ryder, Angela Smith;Mangurama Consciousness Films;https://www.rottentomatoes.com/m/weed_the_people_2018;71;188;;;100;10;86;21;;
tt0072204;rl2651293185;2018;Stavisky...;;Rialto Pictures;biography,drama;120;2018,10,3;2018,10,3;13793;13793;;4734;13793;13793;;1;1;90;irrestisible charm and talent help serge alexandre alias stavisky smalltime swindler to make friends with even the most influential members of the french industrial and political elite during the early 30s but nothing lasts forever and when his great scam involving hundreds millions of francs gets exposed the result is an unprecedented scandal that almost caused a civil war;PG;France;French;;Alain Resnais;Jorge Semprún;Jean-Paul Belmondo, François Périer, Anny Duperey, Michael Lonsdale;Cerito Films;http://www.rottentomatoes.com/m/stavisky/;66;1557;;;90;10;58;324;;
tt7660966;rl570721793;2018;Our Blood Is Wine;;Music Box Films;documentary;78;2018,03,9;2018,03,9;13210;13210;;1540;13210;13210;;2;5;298;filmmaker emily railsback and awardwinning sommelier jeremy quinn provide intimate access to rural family life in the republic of georgia as they explore the rebirth of 8000yearold winemaking traditions almost lost during the period of soviet rule by using unobtrusive iphone technology railsback brings the voices and ancestral legacies of modern georgians directly to the viewer revealing an intricate and resilient society that has survived regular foreign invasion and repeated attempts to erase georgian culture the revival of traditional winemaking is the central force driving this powerful independent and autonomous nation to find its 21st century identity;Not,Rated;USA;English;;Emily Railsback;N/A;Jeremy Quinn, Ramaz Nikoladze, Giorgi Natenadze, Mariam Iosebidze;Music Box Films;https://www.rottentomatoes.com/m/our_blood_is_wine;60;24;;;;5;;;;
tt3204632;rl2953152001;2018;Like Me;;Kino Lorber;crime,drama,horror;80;2018,01,26;2018,01,26;12965;12965;;5064;12965;12965;;3;4;340;a young woman sets out on a crime spree that she broadcasts on social media;;USA;;;Robert Mockler;Robert Mockler;Addison Timlin, Ian Nelson, Larry Fessenden, Jeremy Gardner;Kino Lorber;https://www.rottentomatoes.com/m/like_me;53;811;60;11;73;26;55;318;;
tt7519174;rl2131133953;2018;Of Fathers and Sons;;Kino Lorber;documentary,war;99;2018,11,16;2018,11,16;12579;12579;;340;12579;12579;;1;6;366;talal derki returns to his homeland where he gains the trust of a radical islamist family sharing their daily life for over two years;Not,Rated;Germany;Arabic;;Talal Derki;Talal Derki;Abu Osama, Ayman Osama, Osama Osama;Kino Lorber;https://www.rottentomatoes.com/m/of_fathers_and_sons;73;1673;70;7;94;18;69;82;;
tt5325030;rl772113921;2018;My Art;;Film Movement;drama;86;2018,01,12;2018,01,12;12554;12554;;5538;12554;12554;;1;2;354;a 65yearold single artist living in new york city has a good life a stable teaching job successful friends and a loyal aging dog named bing as her dream of a respectable place in the art world becomes more elusive her frustration with her lack of recognition feels alarmingly urgent;;USA;English;;Laurie Simmons;Laurie Simmons;Blair Brown, Robert Clohessy, Grace Dunham, Lena Dunham;Film Movement;http://www.rottentomatoes.com/m/my_art;42;97;53;9;63;16;17;15;;
tt8420442;rl4194600449;2018;American Chaos;;Sony Pictures Classics;documentary;90;2018,09,14;2018,09,14;12368;12368;;7616;12368;12368;;26;26;109;a man searches for answers to ;R;USA;English;;James D. Stern;N/A;John Ladd, Julio Martinez, James D. Stern;Endgame Entertainment;https://www.rottentomatoes.com/m/american_chaos;51;254;52;9;67;36;70;26;;
tt8126390;rl4161046017;2018;The Most Unknown;;Abramorama;documentary;92;2018,05,18;2018,05,18;12119;12119;;2905;12119;12119;;1;2;228;the most unknown is an epic documentary film that sends nine scientists to extraordinary parts of the world to uncover unexpected answers to some of humanitys biggest questions how did life begin what is time what is consciousness how much do we really know by introducing researchers from diverse backgrounds for the first time then dropping them into new immersive field work they previously hadnt tackled the film reveals the true potential of interdisciplinary collaboration pushing the boundaries of how science storytelling is approached what emerges is a deeply human trip to the foundations of discovery and a powerful reminder that the unanswered questions are the most crucial ones to pose directed by emmynominated and peabody awardwinning filmmaker ian cheney the search for general tso the city dark and advised by worldrenowned filmmaker werner herzog fitzcarraldo aguirre the wrath of god grizzly man the most unknown is an ambitious look at a side of science never before shown on screen the film was made possible by a grant from science sandbox a simons foundation initiative dedicated to engaging everyone with the process of science;;USA;English;;Ian Cheney;N/A;Jennifer L. Macalady, Luke McKay, Rachel L. Smith;Motherboard;https://www.rottentomatoes.com/m/the_most_unknown;66;1279;59;5;83;12;62;109;;
